ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
12901;1.5;-67.0;6.26;0.83;Negativno;Ne
12902;0.1;-73.4;8.35;0.01;Negativno;Ne
12903;1.9;-62.0;7.96;1.49;Negativno;Ne
12904;2.8;-68.6;9.05;0.64;Negativno;Ne
12905;1.8;-53.1;9.23;0.06;Negativno;Ne
12906;5.7;-52.4;6.06;0.38;Negativno;Ne
12907;2.9;-62.6;9.48;0.9;Negativno;Ne
12908;1.4;-69.2;9.45;0.38;Negativno;Ne
12909;3.6;-51.6;6.17;0.38;Negativno;Ne
12910;1.7;-71.5;9.58;0.14;Negativno;Ne
12911;2.4;-58.6;8.52;0.43;Negativno;Ne
12912;11.8;-61.9;9.97;0.14;Negativno;Ne
12913;7.0;-63.6;5.27;1.12;Negativno;Ne
12914;21.9;-54.9;4.94;0.23;Negativno;Ne
12915;3.9;-61.5;6.38;0.52;Negativno;Ne
12916;1.4;-73.7;7.59;0.47;Negativno;Ne
12917;5.7;-47.7;3.66;1.0;Negativno;Ne
12918;7.2;-59.1;9.75;0.4;Negativno;Ne
12919;0.3;-71.7;4.53;0.4;Negativno;Ne
12920;10.8;-74.3;8.47;0.18;Negativno;Ne
12921;4.3;-42.8;6.3;0.6;Negativno;Ne
12922;8.6;-74.5;7.57;0.56;Negativno;Ne
12923;1.6;-49.1;5.48;0.69;Negativno;Ne
12924;5.8;-56.1;9.46;0.01;Negativno;Ne
12925;3.4;-72.6;8.7;0.98;Negativno;Ne
12926;3.7;-48.2;2.7;0.45;Negativno;Ne
12927;6.9;-73.7;6.58;0.36;Negativno;Ne
12928;7.2;-79.6;6.3;0.21;Negativno;Ne
12929;11.9;-50.0;8.39;0.18;Negativno;Ne
12930;6.7;-67.6;9.85;0.6;Negativno;Ne
12931;12.9;-57.1;4.51;0.35;Negativno;Ne
12932;3.7;-61.6;6.79;0.73;Negativno;Ne
12933;2.5;-47.6;5.0;0.01;Negativno;Ne
12934;0.5;-24.6;8.79;0.16;Negativno;Ne
12935;3.0;-33.5;8.99;0.41;Negativno;Ne
12936;3.2;-60.0;11.61;1.27;Negativno;Ne
12937;0.7;-65.7;7.16;0.03;Negativno;Ne
12938;0.5;-71.6;2.03;0.24;Negativno;Ne
12939;0.1;-63.0;5.02;0.07;Negativno;Ne
12940;0.3;-59.5;8.38;0.97;Negativno;Ne
12941;9.8;-42.7;7.73;0.01;Negativno;Ne
12942;7.2;-65.1;5.52;0.63;Negativno;Ne
12943;3.6;-57.7;7.27;0.12;Negativno;Ne
12944;6.4;-66.2;6.46;0.25;Negativno;Ne
12945;0.5;-40.1;5.3;0.29;Negativno;Ne
12946;6.9;-47.2;11.2;0.1;Negativno;Ne
12947;5.2;-53.3;6.98;0.19;Negativno;Ne
12948;2.8;-50.8;6.37;0.42;Negativno;Ne
12949;18.7;-68.0;5.62;0.71;Negativno;Ne
12950;7.9;-74.7;5.43;0.45;Negativno;Ne
12951;0.9;-73.9;8.48;0.49;Negativno;Ne
12952;1.4;-59.3;6.0;0.02;Pozitivno;Ne
12953;9.7;-56.5;7.6;0.37;Negativno;Ne
12954;6.9;-71.0;8.97;0.35;Negativno;Ne
12955;6.1;-58.5;8.28;0.34;Negativno;Ne
12956;6.4;-62.1;5.1;0.29;Negativno;Ne
12957;8.3;-72.5;6.16;0.5;Negativno;Ne
12958;6.1;-49.6;7.77;1.0;Negativno;Ne
12959;1.3;-56.8;6.43;0.44;Negativno;Ne
12960;0.5;-64.6;3.22;0.73;Negativno;Ne
12961;5.8;-65.0;8.42;0.68;Negativno;Ne
12962;1.5;-60.6;6.37;0.28;Negativno;Ne
12963;1.8;-59.7;4.74;0.09;Negativno;Ne
12964;2.1;-57.5;8.38;0.19;Negativno;Ne
12965;1.0;-50.5;5.11;0.05;Negativno;Ne
12966;0.5;-61.1;6.46;0.32;Negativno;Ne
12967;2.3;-51.8;4.54;0.59;Negativno;Ne
12968;6.0;-67.5;3.83;0.05;Negativno;Ne
12969;2.5;-47.8;10.29;0.35;Negativno;Ne
12970;1.7;-54.7;10.98;0.11;Negativno;Ne
12971;4.5;-66.8;5.2;0.55;Negativno;Ne
12972;2.7;-68.2;6.47;0.05;Negativno;Ne
12973;1.1;-59.9;6.1;0.09;Negativno;Ne
12974;5.7;-62.3;6.23;1.43;Negativno;Ne
12975;3.1;-68.4;7.21;0.11;Negativno;Ne
12976;1.5;-72.3;6.9;1.02;Negativno;Ne
12977;1.7;-57.7;5.15;1.0;Negativno;Ne
12978;1.6;-72.9;5.53;0.2;Negativno;Ne
12979;1.2;-73.1;5.49;0.35;Negativno;Ne
12980;0.6;-56.8;9.59;0.29;Negativno;Ne
12981;5.3;-71.0;3.88;0.02;Negativno;Ne
12982;3.9;-79.7;8.4;1.13;Negativno;Ne
12983;11.1;-74.2;5.03;0.26;Negativno;Ne
12984;1.1;-67.7;3.13;0.35;Negativno;Ne
12985;0.3;-76.1;6.86;0.07;Negativno;Ne
12986;0.9;-75.7;6.37;0.24;Negativno;Ne
12987;14.7;-72.3;9.06;0.56;Negativno;Ne
12988;4.9;-61.3;9.34;0.08;Negativno;Ne
12989;0.4;-56.3;5.2;0.65;Negativno;Ne
12990;0.8;-54.5;5.16;0.71;Negativno;Ne
12991;6.5;-71.7;9.23;0.06;Negativno;Ne
12992;6.5;-44.8;6.36;0.28;Negativno;Ne
12993;14.2;-58.2;7.46;0.01;Negativno;Ne
12994;2.7;-66.1;6.75;0.59;Negativno;Ne
12995;8.0;-47.3;7.57;1.66;Negativno;Ne
12996;0.5;-48.9;7.22;0.73;Negativno;Ne
12997;5.5;-58.9;8.63;0.35;Negativno;Ne
12998;0.8;-82.5;5.39;1.28;Negativno;Ne
12999;2.2;-47.7;6.8;1.19;Negativno;Ne
13000;5.8;-53.9;4.91;0.22;Negativno;Ne
13001;4.1;-67.1;8.59;0.37;Negativno;Ne
13002;5.4;-52.6;9.6;0.9;Negativno;Ne
13003;4.9;-48.3;7.3;0.18;Negativno;Ne
13004;5.4;-58.3;8.89;0.04;Negativno;Ne
13005;7.1;-78.4;8.57;0.07;Negativno;Ne
13006;0.9;-45.9;6.05;0.66;Negativno;Ne
13007;4.4;-49.5;7.9;0.01;Negativno;Ne
13008;2.7;-61.0;6.49;0.21;Negativno;Ne
13009;16.4;-56.8;8.05;0.55;Negativno;Ne
13010;2.2;-70.8;6.23;0.55;Negativno;Ne
13011;4.5;-60.2;6.27;0.97;Negativno;Ne
13012;9.8;-55.9;2.6;0.86;Negativno;Ne
13013;16.0;-46.0;6.42;1.16;Negativno;Ne
13014;7.2;-63.4;8.56;0.01;Negativno;Ne
13015;9.3;-77.0;10.16;0.23;Negativno;Ne
13016;3.7;-59.5;6.78;2.27;Negativno;Ne
13017;9.2;-69.1;5.94;0.26;Negativno;Ne
13018;17.5;-65.3;7.92;0.76;Negativno;Ne
13019;10.9;-53.1;8.43;0.06;Negativno;Ne
13020;9.4;-57.7;5.24;1.92;Negativno;Ne
13021;0.6;-50.8;8.33;0.01;Negativno;Ne
13022;5.2;-53.5;11.35;1.77;Negativno;Ne
13023;3.0;-57.0;1.03;0.17;Negativno;Ne
13024;12.5;-68.1;9.06;0.1;Negativno;Ne
13025;0.8;-42.6;8.69;0.32;Negativno;Ne
13026;1.5;-50.7;6.74;0.13;Negativno;Ne
13027;3.1;-74.7;7.12;0.48;Negativno;Ne
13028;2.9;-66.8;6.31;0.22;Negativno;Ne
13029;1.0;-75.4;9.17;0.14;Negativno;Ne
13030;1.7;-59.5;4.6;0.84;Negativno;Ne
13031;1.5;-61.3;7.31;0.14;Negativno;Ne
13032;1.2;-52.3;5.62;0.25;Negativno;Ne
13033;2.7;-78.2;5.04;0.63;Negativno;Ne
13034;0.3;-70.6;7.68;1.13;Negativno;Ne
13035;7.4;-51.0;7.7;0.71;Negativno;Ne
13036;0.7;-44.5;9.52;0.64;Negativno;Ne
13037;4.4;-51.5;7.02;1.13;Negativno;Ne
13038;1.9;-62.2;4.16;1.43;Negativno;Ne
13039;13.3;-51.4;4.4;0.25;Negativno;Ne
13040;7.5;-70.2;6.91;2.49;Negativno;Ne
13041;1.5;-66.0;8.33;0.15;Negativno;Ne
13042;0.1;-61.1;8.93;1.24;Negativno;Ne
13043;0.7;-62.3;7.04;0.0;Negativno;Ne
13044;6.6;-51.3;7.53;0.05;Negativno;Ne
13045;0.5;-60.8;6.31;1.31;Negativno;Ne
13046;1.9;-52.2;5.41;1.1;Negativno;Ne
13047;3.9;-58.9;9.16;0.71;Negativno;Ne
13048;4.1;-72.0;9.87;0.38;Negativno;Ne
13049;0.5;-65.3;9.46;0.11;Negativno;Ne
13050;0.6;-56.8;7.6;0.09;Negativno;Ne
13051;18.9;-75.3;7.63;0.02;Negativno;Ne
13052;9.4;-60.5;8.81;0.29;Negativno;Ne
13053;18.9;-71.5;7.32;0.17;Negativno;Ne
13054;0.0;-46.1;8.09;2.1;Negativno;Ne
13055;0.8;-54.6;4.87;1.28;Negativno;Ne
13056;4.4;-49.2;9.09;0.07;Negativno;Ne
13057;2.7;-38.3;5.24;0.58;Negativno;Ne
13058;11.4;-55.6;6.53;0.8;Negativno;Ne
13059;0.2;-73.2;10.73;0.56;Negativno;Ne
13060;8.0;-64.6;7.88;1.8;Negativno;Ne
13061;3.1;-51.4;4.49;0.4;Negativno;Ne
13062;0.9;-38.8;5.87;0.07;Negativno;Ne
13063;0.6;-38.0;4.91;0.49;Negativno;Ne
13064;0.8;-77.0;6.2;0.15;Negativno;Ne
13065;16.7;-56.2;9.5;0.68;Negativno;Ne
13066;4.2;-59.8;7.52;0.36;Negativno;Ne
13067;0.2;-63.1;7.11;0.07;Negativno;Ne
13068;1.5;-73.7;7.12;0.82;Negativno;Ne
13069;3.7;-57.0;5.93;0.1;Negativno;Ne
13070;25.9;-53.3;10.49;0.07;Negativno;Ne
13071;1.0;-47.1;5.24;0.22;Negativno;Ne
13072;1.3;-47.8;5.66;0.23;Negativno;Ne
13073;9.0;-62.0;7.35;0.19;Negativno;Ne
13074;2.9;-36.2;6.71;0.4;Negativno;Ne
13075;1.9;-55.5;7.28;0.18;Negativno;Ne
13076;14.5;-68.4;6.76;0.1;Negativno;Ne
13077;4.0;-64.0;6.67;0.43;Negativno;Ne
13078;5.6;-65.9;5.73;0.05;Negativno;Ne
13079;26.3;-77.9;7.27;0.2;Negativno;Ne
13080;23.3;-46.7;7.79;0.79;Negativno;Ne
13081;3.6;-73.7;4.16;0.63;Negativno;Ne
13082;2.0;-59.6;5.81;0.19;Negativno;Ne
13083;6.5;-75.0;9.1;0.44;Negativno;Ne
13084;6.0;-51.7;8.48;0.09;Negativno;Ne
13085;0.6;-64.8;11.48;0.38;Negativno;Ne
13086;2.4;-52.4;8.85;0.22;Negativno;Ne
13087;1.7;-64.4;6.11;0.0;Negativno;Ne
13088;9.4;-57.8;5.52;0.02;Negativno;Ne
13089;11.1;-47.9;10.09;0.24;Negativno;Ne
13090;6.7;-54.5;4.63;0.06;Negativno;Ne
13091;4.8;-52.1;5.86;0.58;Negativno;Ne
13092;3.7;-69.1;9.29;0.47;Negativno;Ne
13093;1.1;-50.5;7.82;0.25;Negativno;Ne
13094;3.7;-55.1;8.42;0.38;Negativno;Ne
13095;10.4;-65.7;4.55;0.45;Negativno;Ne
13096;5.9;-62.2;5.76;0.96;Negativno;Ne
13097;2.4;-51.5;9.27;0.28;Negativno;Ne
13098;1.4;-67.2;7.25;1.42;Negativno;Ne
13099;6.7;-33.3;8.28;0.33;Negativno;Ne
13100;0.9;-60.7;6.78;0.3;Negativno;Ne
13101;4.5;-60.6;2.58;0.46;Negativno;Ne
13102;0.9;-69.9;6.97;0.24;Negativno;Ne
13103;7.4;-62.8;7.02;0.51;Negativno;Ne
13104;0.0;-51.5;6.13;0.05;Negativno;Ne
13105;4.2;-56.0;9.63;0.09;Negativno;Ne
13106;9.2;-51.2;3.14;0.08;Negativno;Ne
13107;7.8;-60.2;10.53;1.47;Negativno;Ne
13108;1.4;-51.4;5.06;0.87;Negativno;Ne
13109;15.4;-57.2;7.04;0.05;Negativno;Ne
13110;9.2;-62.7;8.34;0.68;Negativno;Ne
13111;14.5;-49.0;5.84;1.21;Negativno;Ne
13112;1.4;-41.9;6.45;1.14;Negativno;Ne
13113;1.9;-72.5;5.75;0.07;Negativno;Ne
13114;3.5;-67.8;4.02;0.2;Negativno;Ne
13115;1.3;-51.9;3.97;0.18;Negativno;Ne
13116;1.8;-78.0;7.91;0.02;Negativno;Ne
13117;1.0;-72.8;2.81;1.8;Pozitivno;Ne
13118;1.9;-78.4;6.71;0.51;Negativno;Ne
13119;1.4;-62.4;3.01;0.33;Negativno;Ne
13120;5.7;-63.2;7.76;0.17;Negativno;Ne
13121;0.9;-68.8;6.34;0.21;Negativno;Ne
13122;0.3;-55.1;4.71;0.95;Negativno;Ne
13123;0.9;-59.9;4.19;1.58;Negativno;Ne
13124;5.4;-73.1;7.87;0.26;Negativno;Ne
13125;1.4;-62.7;3.36;0.29;Negativno;Ne
13126;2.8;-67.4;8.5;0.04;Negativno;Ne
13127;11.5;-65.4;5.36;0.17;Negativno;Ne
13128;5.2;-34.2;4.94;0.17;Negativno;Ne
13129;1.4;-63.0;6.55;0.49;Negativno;Ne
13130;1.9;-38.4;6.73;0.04;Negativno;Ne
13131;0.5;-64.2;5.7;0.16;Negativno;Ne
13132;1.7;-60.9;10.11;0.04;Negativno;Ne
13133;2.1;-47.9;3.34;0.11;Negativno;Ne
13134;7.7;-58.1;7.13;1.51;Negativno;Ne
13135;11.1;-75.2;7.48;0.45;Negativno;Ne
13136;6.6;-56.3;10.22;0.08;Negativno;Ne
13137;17.7;-58.5;5.68;0.68;Negativno;Ne
13138;1.3;-53.0;9.19;0.41;Negativno;Ne
13139;12.8;-45.9;5.01;0.42;Negativno;Ne
13140;14.5;-56.2;4.72;0.57;Negativno;Ne
13141;9.4;-73.8;4.9;0.1;Negativno;Ne
13142;0.2;-65.6;6.48;2.4;Negativno;Ne
13143;0.5;-61.0;5.01;0.43;Negativno;Ne
13144;1.4;-59.5;6.05;0.38;Negativno;Ne
13145;1.4;-62.7;8.79;0.91;Negativno;Ne
13146;2.8;-65.8;6.05;0.1;Negativno;Ne
13147;7.3;-71.5;2.45;0.02;Negativno;Ne
13148;2.9;-73.0;7.15;1.95;Negativno;Ne
13149;5.8;-69.2;7.68;0.4;Negativno;Ne
13150;2.8;-52.7;9.06;0.79;Negativno;Ne
13151;0.7;-83.6;7.78;1.46;Negativno;Ne
13152;5.3;-65.7;3.42;0.42;Negativno;Ne
13153;20.2;-56.6;8.58;2.93;Negativno;Ne
13154;16.2;-64.5;7.36;1.18;Negativno;Ne
13155;3.0;-70.8;7.85;0.34;Negativno;Ne
13156;2.1;-64.3;4.96;2.05;Negativno;Ne
13157;0.6;-51.8;5.38;0.03;Negativno;Ne
13158;2.2;-46.6;5.55;0.93;Negativno;Ne
13159;9.9;-48.3;10.17;0.41;Negativno;Ne
13160;3.9;-56.3;7.82;0.84;Negativno;Ne
13161;7.7;-40.6;10.85;1.54;Negativno;Ne
13162;0.9;-58.0;3.14;0.34;Negativno;Ne
13163;6.1;-56.8;6.05;0.02;Negativno;Ne
13164;2.2;-63.2;10.44;2.64;Negativno;Ne
13165;0.1;-68.0;9.29;0.3;Negativno;Ne
13166;1.6;-63.9;6.86;0.29;Negativno;Ne
13167;1.2;-74.7;5.24;0.67;Negativno;Ne
13168;9.9;-61.2;5.45;1.06;Negativno;Ne
13169;7.5;-52.2;7.3;0.13;Negativno;Ne
13170;2.7;-58.4;8.46;1.13;Negativno;Ne
13171;2.4;-63.1;5.59;0.09;Negativno;Ne
13172;1.0;-65.0;6.17;0.46;Negativno;Ne
13173;2.7;-43.8;7.81;0.05;Negativno;Ne
13174;5.3;-58.7;10.67;1.27;Negativno;Ne
13175;0.1;-54.0;8.64;0.04;Negativno;Ne
13176;5.8;-53.8;8.58;0.51;Negativno;Ne
13177;0.5;-55.5;4.89;0.42;Negativno;Ne
13178;0.7;-57.7;6.69;0.04;Negativno;Ne
13179;2.9;-60.0;5.94;2.1;Negativno;Ne
13180;1.8;-62.7;4.77;0.32;Negativno;Ne
13181;6.6;-57.0;2.9;0.13;Negativno;Ne
13182;4.1;-42.8;5.63;0.47;Negativno;Ne
13183;0.8;-63.0;9.0;0.56;Negativno;Ne
13184;4.1;-39.8;4.88;0.79;Negativno;Ne
13185;3.4;-75.2;8.75;1.04;Negativno;Ne
13186;8.8;-66.5;4.3;0.67;Negativno;Ne
13187;1.1;-52.6;11.17;0.03;Negativno;Ne
13188;1.3;-66.5;9.89;0.13;Negativno;Ne
13189;2.5;-57.1;7.72;0.75;Negativno;Ne
13190;4.9;-55.0;6.48;0.91;Negativno;Ne
13191;1.1;-61.0;7.5;1.05;Negativno;Ne
13192;2.8;-46.9;8.8;0.74;Negativno;Ne
13193;9.3;-60.9;14.0;0.03;Negativno;Ne
13194;9.8;-50.7;10.08;0.42;Negativno;Ne
13195;5.5;-70.0;6.0;0.04;Negativno;Ne
13196;0.3;-65.4;8.1;0.4;Negativno;Ne
13197;0.3;-52.1;8.0;0.41;Negativno;Ne
13198;1.0;-54.2;3.09;0.69;Negativno;Ne
13199;2.4;-52.8;8.38;0.44;Negativno;Ne
13200;2.1;-63.5;10.3;0.16;Negativno;Ne
13201;0.0;-45.6;6.21;0.56;Negativno;Ne
13202;7.6;-67.4;10.53;0.01;Negativno;Ne
13203;1.4;-64.5;8.99;0.27;Negativno;Ne
13204;0.9;-47.9;6.17;1.71;Negativno;Ne
13205;0.9;-64.4;8.3;0.66;Negativno;Ne
13206;2.7;-54.9;7.92;0.72;Negativno;Ne
13207;21.7;-60.1;5.67;0.05;Negativno;Ne
13208;0.6;-70.4;7.98;1.05;Negativno;Ne
13209;0.3;-54.2;5.41;0.25;Negativno;Ne
13210;5.6;-65.1;7.48;0.48;Negativno;Ne
13211;6.2;-51.4;6.23;1.03;Negativno;Ne
13212;2.6;-58.5;9.57;1.41;Negativno;Ne
13213;9.7;-70.5;5.69;0.34;Negativno;Ne
13214;18.6;-49.8;6.51;0.81;Negativno;Ne
13215;16.8;-66.8;6.19;0.17;Negativno;Ne
13216;8.9;-56.0;5.63;0.19;Negativno;Ne
13217;3.4;-58.1;3.45;0.77;Negativno;Ne
13218;2.2;-53.3;7.37;0.11;Negativno;Ne
13219;8.7;-54.0;9.26;0.23;Negativno;Ne
13220;6.8;-60.3;9.42;0.32;Negativno;Ne
13221;7.7;-28.8;6.2;0.21;Negativno;Ne
13222;5.6;-55.6;8.29;0.23;Negativno;Ne
13223;7.4;-62.6;7.06;0.1;Negativno;Ne
13224;1.2;-51.8;5.26;0.96;Negativno;Ne
13225;6.3;-46.6;8.08;0.42;Negativno;Ne
13226;3.3;-64.4;5.86;0.53;Negativno;Ne
13227;5.4;-61.1;6.29;0.1;Negativno;Ne
13228;0.0;-64.6;10.61;0.61;Negativno;Ne
13229;0.0;-74.6;5.86;0.7;Negativno;Ne
13230;1.8;-77.5;11.68;0.61;Negativno;Ne
13231;13.9;-66.9;8.72;0.08;Negativno;Ne
13232;5.8;-77.4;7.99;0.55;Negativno;Ne
13233;3.8;-56.1;8.6;0.25;Negativno;Ne
13234;0.4;-61.6;10.22;0.56;Negativno;Ne
13235;0.7;-62.8;10.06;0.5;Negativno;Ne
13236;11.5;-71.0;3.05;0.16;Negativno;Ne
13237;3.1;-53.7;5.15;0.09;Negativno;Ne
13238;4.2;-60.8;8.23;0.04;Negativno;Ne
13239;2.7;-67.5;11.53;0.7;Negativno;Ne
13240;4.0;-73.4;5.8;0.27;Negativno;Ne
13241;4.5;-60.1;6.03;0.34;Negativno;Ne
13242;3.9;-58.7;8.18;0.88;Negativno;Ne
13243;13.7;-72.6;9.31;0.44;Negativno;Ne
13244;1.4;-46.4;7.25;0.56;Negativno;Ne
13245;0.4;-79.4;6.4;0.14;Negativno;Ne
13246;0.8;-48.5;11.0;0.28;Negativno;Ne
13247;0.3;-43.4;6.26;0.38;Negativno;Ne
13248;1.4;-51.4;9.34;0.37;Negativno;Ne
13249;1.2;-62.9;2.98;0.51;Negativno;Ne
13250;0.6;-62.9;6.85;0.41;Negativno;Ne
13251;22.7;-53.6;7.39;1.67;Negativno;Ne
13252;5.5;-75.0;6.61;0.21;Negativno;Ne
13253;16.6;-68.6;3.47;0.32;Negativno;Ne
13254;1.4;-59.6;6.5;0.08;Negativno;Ne
13255;0.6;-45.8;5.77;1.58;Negativno;Ne
13256;0.3;-58.8;5.72;0.38;Negativno;Ne
13257;3.4;-53.3;8.09;0.14;Negativno;Ne
13258;7.2;-69.7;7.77;1.05;Negativno;Ne
13259;0.0;-60.0;4.45;1.05;Negativno;Ne
13260;13.6;-50.4;7.21;0.15;Negativno;Ne
13261;3.4;-61.8;4.66;1.17;Negativno;Ne
13262;2.8;-58.2;5.24;0.19;Negativno;Ne
13263;2.2;-54.8;9.04;0.0;Negativno;Ne
13264;2.8;-69.8;9.15;1.08;Negativno;Ne
13265;8.4;-63.1;6.61;0.9;Negativno;Ne
13266;4.6;-47.7;8.72;0.44;Negativno;Ne
13267;0.3;-50.4;8.13;0.99;Negativno;Ne
13268;12.8;-60.0;6.86;0.75;Negativno;Ne
13269;1.9;-62.3;9.82;1.08;Negativno;Ne
13270;0.8;-53.6;7.32;0.55;Negativno;Ne
13271;14.8;-59.3;5.59;1.31;Negativno;Ne
13272;2.0;-55.1;8.41;0.33;Negativno;Ne
13273;10.3;-56.9;6.61;0.13;Negativno;Ne
13274;3.5;-37.4;7.29;0.62;Negativno;Ne
13275;6.2;-39.5;7.01;0.13;Negativno;Ne
13276;1.2;-63.5;2.91;0.13;Negativno;Ne
13277;0.4;-43.1;2.25;0.01;Negativno;Ne
13278;19.2;-51.7;0.66;1.12;Negativno;Ne
13279;0.3;-64.5;4.1;0.32;Negativno;Ne
13280;1.5;-66.9;10.43;0.46;Negativno;Ne
13281;0.7;-54.2;5.61;0.52;Negativno;Ne
13282;1.3;-60.5;5.23;0.24;Negativno;Ne
13283;1.1;-65.1;10.47;1.41;Negativno;Ne
13284;5.4;-50.5;5.85;0.08;Negativno;Ne
13285;1.4;-51.0;5.51;0.17;Negativno;Ne
13286;13.2;-68.8;6.75;0.79;Negativno;Ne
13287;4.6;-65.3;6.83;2.23;Negativno;Ne
13288;2.2;-74.7;9.31;0.14;Negativno;Ne
13289;1.5;-57.9;7.16;1.23;Negativno;Ne
13290;6.9;-64.5;6.02;0.36;Negativno;Ne
13291;1.6;-48.4;9.94;0.42;Negativno;Ne
13292;7.9;-73.6;6.9;0.93;Negativno;Ne
13293;1.5;-55.8;7.97;0.12;Negativno;Ne
13294;1.6;-60.9;7.82;0.26;Negativno;Ne
13295;2.2;-49.1;4.45;0.35;Negativno;Ne
13296;0.3;-59.8;7.97;0.35;Negativno;Ne
13297;7.0;-58.4;5.47;0.52;Negativno;Ne
13298;27.2;-66.1;5.88;0.42;Negativno;Ne
13299;1.8;-38.7;7.28;0.05;Negativno;Ne
13300;1.5;-63.5;9.04;0.94;Negativno;Ne
13301;10.3;-64.1;6.52;0.36;Negativno;Ne
13302;1.4;-50.9;1.66;0.5;Negativno;Ne
13303;2.0;-54.2;6.37;0.39;Negativno;Ne
13304;2.5;-59.4;8.5;0.46;Negativno;Ne
13305;3.4;-70.8;8.21;0.56;Negativno;Ne
13306;3.7;-62.3;9.14;0.22;Negativno;Ne
13307;6.9;-55.8;5.54;0.05;Negativno;Ne
13308;1.7;-54.9;6.03;1.05;Negativno;Ne
13309;6.7;-55.1;6.84;0.0;Negativno;Ne
13310;0.6;-58.0;4.51;0.03;Negativno;Ne
13311;2.2;-51.9;7.65;0.05;Negativno;Ne
13312;3.5;-62.1;4.6;2.16;Negativno;Ne
13313;1.2;-74.3;4.31;0.33;Negativno;Ne
13314;0.9;-71.1;9.81;0.03;Negativno;Ne
13315;2.8;-56.7;5.42;0.33;Negativno;Ne
13316;4.8;-64.0;8.64;0.11;Negativno;Ne
13317;0.6;-58.6;8.4;0.04;Negativno;Ne
13318;7.6;-77.8;4.03;0.19;Negativno;Ne
13319;2.2;-47.7;6.92;0.19;Negativno;Ne
13320;12.1;-56.2;5.45;0.6;Negativno;Ne
13321;0.5;-56.2;7.06;0.92;Negativno;Ne
13322;12.4;-66.9;2.62;0.71;Negativno;Ne
13323;2.1;-61.1;7.56;2.02;Negativno;Ne
13324;1.1;-80.3;4.35;0.37;Negativno;Ne
13325;8.6;-52.8;6.42;0.03;Negativno;Ne
13326;1.6;-52.1;2.8;0.69;Negativno;Ne
13327;8.1;-29.4;6.57;1.02;Negativno;Ne
13328;6.5;-54.8;2.89;1.69;Negativno;Ne
13329;6.1;-71.1;6.8;0.18;Negativno;Ne
13330;4.6;-58.0;6.88;0.2;Negativno;Ne
13331;5.3;-53.1;3.7;0.06;Negativno;Ne
13332;4.4;-64.8;10.84;0.3;Negativno;Ne
13333;1.5;-71.6;7.17;0.63;Negativno;Ne
13334;3.9;-62.5;5.76;0.49;Negativno;Ne
13335;2.4;-61.1;6.5;0.19;Negativno;Ne
13336;2.8;-66.2;9.32;0.08;Negativno;Ne
13337;0.0;-66.2;7.5;0.62;Negativno;Ne
13338;5.7;-46.2;5.3;3.58;Negativno;Ne
13339;5.2;-58.1;12.76;0.68;Negativno;Ne
13340;0.4;-51.3;7.11;0.01;Negativno;Ne
13341;2.0;-57.0;7.35;0.11;Negativno;Ne
13342;2.1;-63.6;7.18;0.61;Negativno;Ne
13343;0.8;-60.4;8.43;0.54;Negativno;Ne
13344;7.1;-61.8;10.48;0.68;Negativno;Ne
13345;0.5;-55.1;5.03;0.44;Negativno;Ne
13346;1.8;-78.5;3.45;0.29;Negativno;Ne
13347;2.7;-59.2;7.73;0.32;Negativno;Ne
13348;14.8;-52.1;11.49;0.28;Negativno;Ne
13349;0.7;-53.1;8.8;0.04;Negativno;Ne
13350;23.3;-58.1;5.63;0.12;Pozitivno;Ne
13351;3.8;-60.6;4.44;0.46;Negativno;Ne
13352;6.3;-54.3;7.45;0.0;Negativno;Ne
13353;4.2;-62.0;6.9;1.43;Negativno;Ne
13354;1.3;-52.9;6.66;0.2;Negativno;Ne
13355;8.0;-57.8;6.35;1.15;Negativno;Ne
13356;1.5;-50.7;7.77;0.62;Negativno;Ne
13357;0.2;-69.1;6.35;0.12;Negativno;Ne
13358;1.3;-64.1;7.37;0.68;Negativno;Ne
13359;7.6;-60.8;8.88;0.76;Negativno;Ne
13360;3.4;-78.8;7.27;0.16;Negativno;Ne
13361;0.9;-68.2;6.98;0.63;Negativno;Ne
13362;3.5;-51.5;5.32;0.22;Negativno;Ne
13363;3.0;-64.0;5.84;0.57;Negativno;Ne
13364;25.1;-57.3;7.77;0.15;Negativno;Ne
13365;0.0;-71.7;2.54;1.52;Negativno;Ne
13366;2.1;-55.4;5.39;0.48;Negativno;Ne
13367;6.0;-75.3;7.31;0.15;Negativno;Ne
13368;4.4;-59.5;9.2;0.18;Negativno;Ne
13369;1.3;-71.5;5.94;0.26;Negativno;Ne
13370;3.7;-56.4;9.1;0.22;Negativno;Ne
13371;7.5;-54.7;11.21;0.02;Negativno;Ne
13372;11.3;-57.8;7.91;0.62;Negativno;Ne
13373;1.5;-63.0;7.88;0.23;Negativno;Ne
13374;7.4;-59.6;6.37;0.71;Negativno;Ne
13375;11.2;-47.2;8.04;0.19;Negativno;Ne
13376;8.6;-76.5;8.48;0.25;Negativno;Ne
13377;2.7;-54.8;6.62;0.33;Negativno;Ne
13378;4.2;-61.0;6.21;0.5;Negativno;Ne
13379;6.1;-60.8;7.94;1.44;Negativno;Ne
13380;1.3;-71.4;9.75;0.25;Negativno;Ne
